@relation PaleoTrain

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute label {Line,Arc,Ellipse,Circle,Curve,Helix,Spiral,Complex,Polyline}

@data
0.221111,0.030423,0.385144,3.328656,1.579218,0.814454,-0.092108,250.059993,1.579218,0.143891,4.729679,0,0.562504,0.176208,0.692308,0.018446,47.253908,321.350161,33.236372,12.531421,0.976976,127.456863,82416.451599,0.127066,0.043422,4,1.283407,0.75,0.567486,0.583189,1.972352,0,0,0,0,1,1,0,4,0.517441,0.579513,0.930858,0.539444,0.438024,0.846519,0.490569,0.909396,0.388462,0.342065,0.992366,0,24.944635,1.714058,0.80636,0.828459,0.996017,0.825159,0.800009,0.992124,0.821934,0.996091,0.583411,0.543011,-0.707107,0.707107,279.86068,0.369226,261.725047,0.993409,-0.114624,336.432612,-3.463343,12.675891,10.761815,0.416172,11.568743,-0.010294,1.285443,1.202143,0.935198,26361,10.179641,-0.273223,5.818398,-0.876657,Curve
0.168642,0.010566,0.462631,3.054663,1.621184,0.824107,-0.110657,344.104635,1.621184,0.077395,7.324579,0,0.531708,0.125,0.6,0.015449,44.383566,418.571756,38.278586,7.940684,0.942374,240.902987,241856.811801,0.067458,0.051152,4,1.019819,1,0.295925,0.623944,4.202792,0,0,0,0,2,2,0.5,5,0.572295,0.626614,0.856426,0.536649,0.436625,0.762937,0.478067,0.890838,0.318713,0.28654,0.994186,1,26.701663,1.768369,0.836756,0.850959,0.992055,0.844198,0.822377,0.982816,0.836336,0.990687,0.565493,0.521531,-1,0,359.902765,0.307692,344.947822,0.991454,-0.130455,426.048136,-2.761086,6.666288,3.396323,0.477706,6.666288,-0.006481,1.235109,1.183787,0.958447,37387,10.529078,-0.414186,6.054552,-0.738759,Curve
0.29914,0.01793,0.383364,3.641831,1.514144,0.893865,0.341771,268.53119,1.514144,0.063531,3.54319,0,0.390328,0.25,0.714286,0.024808,72.193061,300.042559,15.850073,3.257411,0.843631,1099.682807,4759560.850333,0.061556,0.032794,4,0.446717,1,3.5,3.5,14.984837,0,0,0,0,2,2,0.5,5,0.274021,0.648296,0.909497,0.589623,0.197454,0.720577,0.467147,0.792281,0.44664,0.168449,1,4,40.164592,1.869522,0.766306,0.896195,0.990085,0.887309,0.756832,0.987637,0.885115,0.997527,0.534896,0.824818,0,-1,276.682128,0.416756,268.197688,0.943334,0.331845,299.146771,-1.570796,3.484236,1.031345,0.368642,3.484236,-0.005251,1.115397,1.081193,0.969335,28336,10.251888,-0.45083,5.700934,-0.99793,Curve
0.18288,0.025599,0.482002,2.689159,1.586967,0.772162,-0.103872,260.403533,1.586967,0.143275,5.596892,0,0.523378,0.198792,0.615385,0.019287,38.870227,337.815897,29.735863,10.91002,0.14179,195.520194,146781.108215,0.108441,0.044658,4,1.157515,1,0.195361,0.589923,4.344308,0,0,0,0,2,2,0.5,5,0.582659,0.621115,0.868574,0.539484,0.452381,0.776408,0.482238,0.893888,0.359073,0.332561,0.992337,2,24.401624,1.704992,0.831257,0.842391,0.989393,0.833456,0.816492,0.982238,0.827428,0.992768,0.586513,0.513812,-1,0,276.132215,0.343511,260.848615,0.992913,-0.118843,341.476383,-2.819842,9.980756,4.709329,0.441887,9.0847,-0.008258,1.309098,1.236641,0.944651,24180,10.093281,-0.282528,5.833279,-0.816701,Curve
0.252309,0.010814,0.301331,2.492873,1.496363,0.9473,-0.487081,286.295302,1.496363,0.039341,3.637831,0,0.327377,0.125,0.5,0.013209,69.405888,305.238336,13.509798,2.74863,0.816901,1992.889333,15725707.203234,0.068754,0.061791,2,1.649496,0.5,7.104814,0.828836,138.225806,0,0,0,0,2,2,0.5,5,0.203021,0.620885,0.909192,0.564504,0.151948,0.748436,0.464693,0.823188,0.55336,0.13874,0.992157,4,49.078491,1.901191,0.755819,0.902813,0.994795,0.898114,0.751163,0.99384,0.897252,0.99904,0.525986,1,0,-1,285.559101,0.504377,284.684035,0.874654,-0.484748,307.401159,-0.927295,6.173642,5.466786,0.281021,4.602846,-0.003017,1.079798,1.076489,0.996936,34500,10.448715,-0.150202,5.728154,-1.269327,Curve
0.162441,0.024455,0.408834,3.244339,1.651897,0.826808,-0.04261,258.23439,1.651897,0.230038,9.406488,0,0.462979,0.176208,0.636364,0.018635,35.29653,315.301029,28.282295,9.118888,0.15515,212.158467,172676.803512,0.090762,0.039853,4,0.812611,1,0.219683,0.66255,5.437511,0,0,0,0,1,1,0,4,0.584542,0.610595,0.888102,0.542271,0.463924,0.793653,0.484601,0.893651,0.303846,0.289572,1,1,27.310702,1.766673,0.844588,0.852012,0.994924,0.847688,0.830894,0.983787,0.838198,0.988805,0.566036,0.503185,0,-1,269.824017,0.297137,258.698666,0.997299,-0.073445,320.584774,-1.107149,8.114177,2.254468,0.488262,7.062527,-0.003454,1.239221,1.188125,0.958768,20382,9.922407,-0.136446,5.770147,-0.716904,Curve
0.18882,0.010952,0.328049,3.729877,1.57953,0.88731,-0.357617,202.832443,1.57953,0.047969,4.37981,0,0.544452,0.08601,0.75,0.031782,35.475065,229.391181,15.625233,3.13027,0.624974,234.123239,216882.803034,0.079771,0.046881,3,0.693659,1,0.035969,0.675981,8.234286,0,0,0,0,2,2,0,4,0.381361,0.622028,0.877448,0.545797,0.286492,0.751236,0.467289,0.856159,0.39267,0.208928,0.984536,1,33.949319,1.81363,0.809505,0.868737,0.992764,0.862451,0.802192,0.990967,0.86089,0.998189,0.551381,0.688073,-0.447214,0.894427,206.128601,0.372398,203.541151,0.933472,-0.35865,236.843948,-3.615993,6.978603,7.71322,0.413,6.390601,-0.015267,1.163617,1.149011,0.987447,14400,9.574983,-0.518154,5.467401,-0.884308,Curve
0.191207,0.009771,0.368308,5.910671,1.597382,0.817461,-0.037718,212.15089,1.597382,0.047969,4.909163,0,0.475054,0.125,0.666667,0.034565,35.399475,259.524101,22.394279,5.195005,0.919571,150.808137,90775.615281,0.105437,0.043301,3,0.743439,1,0.443399,0.674018,3.850341,0,0,0,0,2,2,0.5,5,0.543668,0.566824,0.95399,0.540744,0.477702,0.878664,0.498048,0.921042,0.311321,0.298181,1,1,28.299582,1.7878,0.834492,0.842342,0.997498,0.840235,0.827951,0.992163,0.835741,0.994651,0.559347,0.52381,0.5547,-0.83205,221.74084,0.297504,212.15089,0.999289,-0.037709,258.840651,-0.883125,2.748425,0.556646,0.487894,2.748425,-0.003412,1.220078,1.167312,0.956752,13780,9.530974,-0.32132,5.556213,-0.717657,Curve
0.087588,0.014551,0.457548,3.668872,1.757922,0.875176,-0.13783,312.968049,1.757922,0.077395,5.318737,0,0.467465,0.051208,0.555556,0.005723,20.536826,355.226634,21.87795,4.811341,0.419419,1676.997155,11413151.615716,0.064254,0.050492,3,1.35391,0.666667,1.253031,0.699489,20.822267,0,0,0,0,2,2,0.5,5,0.774164,0.793499,0.891701,0.707564,0.416607,0.538138,0.427012,0.603496,0.174194,0.168814,0.990415,5,33.473887,1.808321,0.904723,0.905848,0.984711,0.891998,0.850312,0.939859,0.851369,0.954451,0.552999,0.372414,-1,0,312.697937,0.173561,308.600065,0.988334,-0.152301,360.445435,-2.265535,6.314116,3.298421,0.611837,6.314116,-0.006285,1.168002,1.152695,0.986895,16632,9.719084,-0.358805,5.887341,-0.491289,Curve
0.216756,0.011707,0.481506,3.790052,1.577713,0.874322,0.110019,346.092473,1.577713,0.325323,27.789839,0.079484,0.43716,0.125,0.5,-0.003163,54.080943,395.840836,26.051912,3.964349,0.061627,473.51395,923378.989054,0.048559,0.050377,3,1.013646,1,0.182849,0.722141,9.704297,0,0,0,0,2,2,0.5,5,0.455711,0.722162,0.895513,0.646705,0.275771,0.605146,0.437013,0.675753,0.302326,0.190581,1,0,32.3453,1.834533,0.810472,0.886082,0.990854,0.877978,0.735299,0.907248,0.803896,0.915623,0.545098,0.611765,0.707107,-0.707107,358.420145,0.294396,345.098537,0.993919,0.110113,394.412734,0,3.983046,0.70759,0.491002,3.983046,0,1.142899,1.10042,0.962832,35672,10.482121,0,5.977398,-0.711308,Curve
0.135481,0.012758,0.544335,4.170302,1.657014,0.856965,-0.034577,318.190195,1.657014,0.109452,8.579363,0.088007,0.481354,0.125,0.555556,0.014554,26.625457,368.927666,22.136978,4.107493,0.474137,777.755049,2485930.791224,0.048516,0.047534,4,0.84182,0.75,1.08983,0.753002,17.776155,0,0,0,0,2,2,0.5,5,0.616147,0.84813,0.883502,0.749324,0.315969,0.512815,0.434934,0.580435,0.216981,0.160114,0.99375,0,33.507701,1.812503,0.869584,0.919365,0.982876,0.903621,0.792359,0.911193,0.837718,0.927068,0.551723,0.46,-0.894427,0.447214,324.422564,0.214323,315.128545,0.999592,-0.02856,368.826841,-2.819842,6.273127,4.823128,0.571076,6.273127,-0.007645,1.170401,1.136872,0.971352,21873,9.993008,-0.449511,5.910327,-0.560234,Curve
0.089807,0.014815,0.683402,4.031257,1.672357,0.763493,-0.188365,325.762183,1.672357,0.088549,5.977098,0.005102,0.42023,0.125,0.555556,0.009895,23.496734,416.162638,30.605197,5.632094,0.188008,523.047349,1176120.23403,0.078676,0.05579,5,1.032098,0.8,1.147518,0.642735,12.64823,0,0,0,0,2,2,0.5,5,0.853,0.859602,0.851993,0.732375,0.4185,0.490621,0.421739,0.575851,0.234375,0.231377,0.966767,4,24.891859,1.680457,0.903611,0.903476,0.971294,0.87754,0.830786,0.919406,0.830661,0.946579,0.595076,0.344037,-0.928477,-0.371391,328.671569,0.23022,317.277481,0.973911,-0.226931,421.662211,-1.19029,6.614116,2.184823,0.555179,6.23361,-0.002823,1.329001,1.282929,0.965333,24000,10.085809,-0.179962,6.044205,-0.588465,Curve
0.164206,0.017206,0.605444,3.335987,1.556527,0.789777,-0.328876,266.270539,1.556527,0.101311,5.88806,0,0.3878,0.176208,0.5,0.0149,38.976193,332.263262,20.93797,4.61169,0.669062,743.12717,2309873.700644,0.090255,0.050594,5,0.642528,1,1.492218,0.673511,17.316964,0,0,0,0,2,2,0.5,5,0.492189,0.752507,0.867676,0.652933,0.288637,0.586436,0.441297,0.675869,0.370079,0.222531,0.965779,5,28.171874,1.731698,0.826695,0.888318,0.972491,0.863882,0.79555,0.962325,0.854851,0.989547,0.577468,0.580247,-0.6,-0.8,269.208098,0.348771,260.768096,0.935697,-0.352804,329.112258,-1.428899,5.639912,1.34698,0.436627,5.639912,-0.004342,1.262088,1.22252,0.968649,23276,10.055178,-0.253355,5.796399,-0.828676,Curve
0.208435,0.008898,0.570707,4.527357,1.540884,0.816373,0.063103,364.725924,1.540884,0.063531,7.139696,0.085012,0.363823,0.022584,0.375,-0.003415,54.595995,443.9727,33.528131,4.661617,6.907776,333.777481,493284.2225,0.081808,0.044687,5,0.627982,1,0.038397,0.637866,6.073462,0,0,0,0,2,2,0.5,5,0.531957,0.754635,0.875349,0.660569,0.310417,0.583538,0.440358,0.666634,0.332418,0.237656,0.98913,0,26.442252,1.737388,0.811445,0.879756,0.98337,0.865125,0.738288,0.909843,0.80044,0.92523,0.575577,0.535398,-0.707107,0.707107,384.533484,0.320106,362.447238,0.998766,0.049662,452.211517,-2.999696,6.66394,2.634585,0.465292,6.66394,-0.006633,1.247662,1.176,0.942564,44165,10.695688,-0.450138,6.11415,-0.765089,Curve
0.157847,0.016885,0.483881,3.150167,1.629412,0.870896,0.025084,279.0878,1.629412,0.325323,19.26747,0.10197,0.46358,0.198792,0.5,0.007816,28.423216,319.211318,20.452608,3.414889,0.876228,1804.427454,13162535.167101,0.057211,0.047411,4,0.644686,1,1.164189,0.719213,19.886382,0,0,0,0,2,2,0.5,5,0.562988,0.957079,0.888119,0.85,0.294118,0.522423,0.5,0.588235,0.243728,0.043011,0.989362,2,32.745519,1.802833,0.852163,0.918946,0.988764,0.90862,0.832303,0.976695,0.897529,0.987793,0.554683,0.5,-1,0,288.138855,0.238245,278,1,0,327.009412,-2.677945,5.724371,2.046701,0.547153,5.724371,-0.008189,1.176293,1.134902,0.964813,19040,9.854297,-0.467815,5.789989,-0.603026,Curve
0.092008,0.021684,0.751913,4.281769,1.688076,0.778928,-0.165998,387.324154,1.688076,0.261362,12.053274,0.008677,0.429633,0.060559,0.625,0.015538,28.356761,480.162398,30.530038,4.250454,0.386685,1715.796057,11932550.359682,0.089063,0.05186,5,0.765525,0.8,5.3221,0.737222,48.819704,0,0,0,0,2,2,0.5,5,0.780618,0.841887,0.859641,0.723721,0.402992,0.516247,0.434622,0.600538,0.206806,0.189145,0.959799,3,29.401203,1.733241,0.902643,0.909791,0.964379,0.877384,0.838427,0.928858,0.845067,0.963166,0.576954,0.381643,-0.928477,0.371391,390.083324,0.203931,375.969414,0.978803,-0.204804,477.538913,-1.570796,7.417163,2.598351,0.581467,6.514254,-0.003289,1.270154,1.224197,0.963818,30178,10.314868,-0.211779,6.168646,-0.542201,Curve
0.109943,0.006212,0.521472,4.35739,1.706008,0.859748,-0.094852,475.13577,1.706008,0.039341,6.332624,0.039146,0.365458,0.073792,0.571429,0.005132,35.372573,552.32,34.506574,3.658296,0.696535,617.585602,1648456.216541,0.088547,0.050666,4,0.792189,0.75,0.235835,0.697063,9.488315,0,0,0,0,2,2,0.5,5,0.73472,0.78597,0.883299,0.694247,0.40902,0.556702,0.437551,0.630253,0.188161,0.176977,0.99789,0,32.525229,1.815958,0.89234,0.903594,0.985778,0.890743,0.789444,0.884689,0.7994,0.897453,0.550673,0.386957,-0.090536,-0.995893,481.300322,0.185986,474.855768,0.993986,-0.109507,551.410824,-0.554307,4.034103,0.780443,0.599412,4.034103,-0.001005,1.161217,1.145669,0.98661,42097,10.647732,-0.137405,6.31248,-0.511806,Curve
0.168409,0.01384,0.394403,3.141682,1.576668,0.869621,-0.328423,331.730312,1.576668,0.342128,24.72051,0,0.428255,0,0.666667,0.019866,53.158346,381.465606,27.786991,4.073162,4.2,385.348599,572693.525055,0.038591,0.043587,3,0.981109,0.666667,0.088603,0.694751,7.586733,0,0,0,0,2,2,0.5,5,0.415517,0.603433,0.901607,0.544059,0.338066,0.813602,0.490954,0.902392,0.339683,0.210953,0.996835,1,35.633455,1.85189,0.837005,0.879385,0.995037,0.87502,0.826297,0.987206,0.868134,0.992131,0.539989,0.758865,0,-1,331.730312,0.328423,331.730312,0.946552,-0.322551,380.418892,-0.785398,3.392533,0.695231,0.456975,2.928885,-0.002065,1.146772,1.146772,1,33598,10.422222,-0.231508,5.941273,-0.783127,Curve
0.254644,0.008661,0.294845,4.963251,1.484126,0.826376,-0.383316,462.568914,1.484126,0.077395,8.936223,0,0.637053,0.125,0.181818,0.020358,105.051926,559.979591,65.176636,10.689576,1.763831,244.628897,273643.341794,0.098687,0.0442,2,1.709789,0,0.394919,0.589459,2.23595,0,0,0,0,2,2,0.5,5,0.410308,0.607131,0.943555,0.572862,0.337907,0.823545,0.5,0.872811,0.524476,0.30487,0.993056,0,26.032615,1.800954,0.776294,0.841124,0.996161,0.837896,0.767863,0.98914,0.83199,0.992952,0.555261,0.795053,0.707107,0.707107,485.30918,0.482079,462.753714,0.92922,-0.369527,562.81426,0.785398,8.82523,9.38408,0.303319,5.219989,0.001395,1.216229,1.159702,0.953524,96750,11.479886,0.088995,6.33295,-1.192969,Curve
0.19839,0.010941,0.339073,3.564697,1.60824,0.880421,-0.089968,523.115666,1.60824,0.063531,5.806743,0.037815,0.634202,0,0.692308,-0.012498,79.164124,593.03415,45.736828,7.206903,4.2,484.752212,950580.027143,0.044334,0.029274,4,0.787301,1,0.273532,0.742524,5.848875,0,0,0,0,2,2,0.5,5,0.469712,0.629276,0.872611,0.549113,0.353119,0.751777,0.473075,0.861527,0.284615,0.210916,0.984848,0,33.563138,1.833176,0.824466,0.871491,0.991186,0.863809,0.814964,0.988475,0.861447,0.997265,0.545501,0.589641,-0.894427,-0.447214,543.537487,0.275772,522.119718,0.99594,-0.090018,597.74886,3.24647,7.853678,8.096137,0.509626,4.712085,0.005431,1.14485,1.099738,0.960596,77404,11.256794,0.413369,6.393171,-0.674079,Curve
0.183598,0.009306,0.436667,4.106099,1.592282,0.832206,0.001887,530.000943,1.592282,0.077395,8.316467,0.081514,0.597518,0.017612,0.615385,-0.012029,73.774156,636.916902,51.383353,8.402404,9.420395,475.699427,918007.789893,0.066377,0.039796,4,1.009197,1,0.128545,0.673173,5.955852,0,0,0,0,1,1,0,4,0.567274,0.649593,0.894198,0.580865,0.397538,0.700787,0.455226,0.783705,0.295113,0.259219,0.992537,2,27.721996,1.773029,0.831697,0.857896,0.99193,0.850973,0.818463,0.984088,0.844245,0.992094,0.564006,0.489097,-0.707107,0.707107,549.88908,0.289541,525.008571,0.999984,0.005714,636.775287,1.815775,5.502602,1.465483,0.495857,4.129201,0.002852,1.212886,1.158007,0.954754,82739,11.323446,0.329985,6.456417,-0.701467,Curve
0.206174,0.009923,0.472179,3.755491,1.626004,0.82858,-0.034893,487.296624,1.626004,0.062327,6.281344,0.038217,0.511699,0.073792,0.384615,0.009596,79.194997,596.553525,42.080441,8.456951,2.253183,327.577068,497860.453463,0.131634,0.042796,3,1.573793,0.333333,0.416649,0.60793,3.956353,0,0,0,0,2,2,0.5,5,0.563191,0.588128,0.937851,0.551577,0.434627,0.771722,0.453871,0.822862,0.285425,0.274159,1,2,28.446012,1.748349,0.831779,0.840416,0.997282,0.838131,0.825404,0.992336,0.833975,0.995041,0.571968,0.468439,0.894427,-0.447214,513.728528,0.278032,494.292424,0.999408,-0.034393,602.594354,-0.051237,6.266666,1.34179,0.507366,6.266666,-0.000085,1.219105,1.172982,0.962167,69654,11.151295,-0.008176,6.401244,-0.678523,Curve
0.258464,0.177334,0.505037,3.672898,1.518891,0.877237,-0.648755,114.201576,1.518891,0.785398,4.428913,0,0.574503,0.25,0.714286,0.010665,30.493904,142.606747,9.700777,8.805613,0.451832,138.090785,77634.220152,0.103849,0.04396,3,1.949363,0.333333,0.005914,0.597578,5.275862,0,0,0,0,2,2,0,8,0.311659,0.642048,0.884566,0.567934,0.213258,0.684267,0.439332,0.773562,0.831579,0.240153,0.979381,5,29.281485,1.66851,0.752025,0.856681,0.991314,0.849239,0.704392,0.93666,0.802419,0.944868,0.599337,0.951807,1,0,125.09996,0.68348,125.09996,0.77538,-0.631495,149.32162,1.570796,22.63465,14.721246,0.101918,13.19233,0.01052,1.193618,1.193618,1,7663,8.944159,0.069398,5.006103,-2.283583,Curve
0.135467,0.014605,0.344371,2.87638,1.722268,0.93567,-0.19816,513.039959,1.722268,0.088144,6.035001,0,0.535124,0.051208,0.5625,0.002956,57.811627,555.885171,28.879326,6.413072,0.056481,1510.637838,9129465.637658,0.078439,0.031815,3,1.282867,1,1.225875,0.742678,28.084337,0,0,0,0,1,1,0,4,0.493004,0.683521,0.914638,0.625175,0.299506,0.607512,0.415247,0.66421,0.210216,0.146207,1,3,42.328874,1.887629,0.865334,0.897193,0.997351,0.894816,0.813226,0.939782,0.843166,0.942278,0.529765,0.516908,0.707107,-0.707107,517.962354,0.206104,517.962354,0.978836,-0.204648,560.760142,-0.463648,6.587788,1.14454,0.579294,6.587788,-0.000827,1.082627,1.082627,1,53742,10.89195,-0.07038,6.329293,-0.545945,Curve
0.126842,0.009859,0.63431,4.523693,1.589174,0.776275,-0.315698,470.239301,1.589174,0.109452,11.101677,0,0.387446,0.073792,0.538462,0.003241,53.204562,606.988856,46.114829,8.444113,1.034023,508.992371,1161608.025822,0.109701,0.044406,5,0.934664,0.8,0.398009,0.503608,7.259843,0,0,0,0,2,2,0.5,5,0.659286,0.779118,0.8929,0.695675,0.360613,0.546976,0.426159,0.612583,0.340045,0.26999,0.993333,0,23.724827,1.679321,0.860512,0.879522,0.98629,0.867464,0.762743,0.886383,0.779593,0.898704,0.595479,0.431818,0.447214,-0.894427,467.388489,0.317691,466.438635,0.94975,-0.31301,605.927729,0,6.983372,1.615143,0.467707,6.197973,0,1.299051,1.296411,0.997968,64824,11.079431,0,6.406761,-0.759913,Curve
0.225218,0.015573,0.459155,4.337985,1.552994,0.765594,-0.023306,429.116534,1.552994,0.064599,4.148204,0.012285,0.51575,0,0.647059,0.011207,90.025142,560.501648,53.209598,15.024323,4.2,221.804696,230961.528476,0.138801,0.023023,6,0.612786,1,0.533856,0.62084,2.247378,0,0,0,0,2,2,0.5,5,0.557711,0.585608,0.94876,0.555601,0.469718,0.842226,0.493214,0.887712,0.370023,0.352216,0.995338,0,24.572078,1.715501,0.82183,0.832439,0.995594,0.828772,0.811859,0.987868,0.82234,0.992239,0.58292,0.51634,0.948683,0.316228,453.419232,0.355931,425.169378,0.999602,-0.028224,553.877561,-0.096474,5.943056,0.973665,0.429467,5.943056,-0.000174,1.302722,1.221557,0.937696,67150,11.114684,-0.016233,6.316944,-0.845211,Curve
0.13018,0.015386,0.252668,4.252284,1.736616,0.951481,-0.040068,449.360657,1.736616,0.143891,9.352107,0.051815,0.625529,0,0.7,-0.0071,38.28668,476.216098,27.668171,4.20175,4.2,563.368548,1303694.27873,0.035843,0.041101,3,1.207578,0.666667,0.25393,0.813497,9.635065,0,0,0,0,1,1,0,4,0.537261,0.658409,0.860938,0.566849,0.372304,0.692966,0.456256,0.804897,0.169265,0.138228,0.99117,0,46.242913,1.895753,0.876912,0.901175,0.993306,0.895142,0.82167,0.937005,0.844405,0.943319,0.527495,0.535211,0.707107,0.707107,459.331035,0.166222,453.110362,0.999756,-0.02207,484.581811,0.367174,6.448185,1.703959,0.619176,5.984538,0.000758,1.069456,1.054973,0.986457,34428,10.446625,0.056942,6.183286,-0.479366,Curve
0.12441,0.022546,0.471689,5.15207,1.689243,0.873828,0.101947,393.04071,1.689243,0.143891,6.382039,0,0.324828,0.176208,0.571429,0.000495,35.615227,454.223249,32.616348,7.758079,0.028664,379.649272,628634.008085,0.106602,0.049525,3,2.209845,0.333333,0.225874,0.688303,5.831087,0,0,0,0,2,2,0.5,5,0.683468,0.708341,0.884858,0.626781,0.437508,0.640129,0.453429,0.723425,0.208122,0.199756,1,0,31.699587,1.802913,0.878829,0.882622,0.991312,0.874954,0.830857,0.945415,0.834444,0.9537,0.554658,0.42268,0,1,402.442542,0.205193,396.913089,0.992661,0.120933,462.244343,1.012197,9.721845,6.087707,0.580205,7.687401,0.00219,1.164598,1.148597,0.98626,32308,10.38307,0.104116,6.136094,-0.544373,Curve
0.346984,0.005017,0.60352,3.409008,1.41286,0.730128,0.342726,452.305207,1.41286,0.019249,3.836565,0.104448,0.437594,0.051208,0.625,0.015943,139.895299,621.105363,47.229206,6.305974,0.915538,16645.735412,1111075539.879061,0.143759,0.0568,5,0.861768,0.6,3.554416,0.482499,24.444229,0,0,0,0,2,2,0,6,0.464886,0.774192,0.881598,0.682526,0.238359,0.512727,0.396949,0.581588,0.564103,0.324992,1,3,20.960638,1.602216,0.749478,0.866602,0.986501,0.854904,0.645177,0.860835,0.746001,0.872614,0.624136,0.718101,0,-1,478.678389,0.530029,441.128099,0.936236,0.351372,608.437569,-1.158386,6.502648,2.532783,0.255369,5.859147,-0.001904,1.379276,1.271078,0.921554,99946,11.512385,-0.178141,6.410894,-1.365046,Curve
0.17235,0.005771,0.825351,2.959892,1.482666,0.603053,1.898063,401.29914,1.482666,0.019249,3.335362,0,0.408086,0.033597,0.555556,-0.007748,58.530851,665.446126,51.948463,7.328551,14.524794,165.030293,186360.022285,0.146173,0.067352,4,1.291465,0.25,0.204116,0.37438,1.893073,0,0,0,0,2,2,0.5,5,0.711011,0.721955,0.884114,0.63829,0.430914,0.606058,0.437547,0.685498,0.521053,0.49862,0.39839,0,17.361921,1.448267,0.833688,0.834098,0.984246,0.820958,0.759287,0.910757,0.759661,0.925335,0.69048,1,-1,0,428.490373,1.090449,401.29914,-0.321456,0.946925,664.626192,0.211093,5.280623,1.152802,0.305051,4.57079,0.000318,1.656186,1.551088,0.936542,75240,11.228438,0.039975,6.499225,-1.187277,Curve
0.152961,0.007329,0.807851,3.853768,1.490179,0.621058,-1.230211,386.182599,1.490179,0.052213,7.123788,0.00367,0.635213,0.012219,0.5,-0.002895,47.783596,621.813696,52.13603,8.19338,36.743176,175.909535,188104.947762,0.181665,0.091799,3,2.437423,0,0.081587,0.356917,2.22355,0,0,0,0,2,2,0.5,5,0.736142,0.761563,0.839903,0.639639,0.414696,0.563337,0.429017,0.670716,0.493151,0.455754,0.408163,0,17.54511,1.48143,0.845113,0.847575,0.974428,0.825901,0.761057,0.900538,0.763274,0.924171,0.675023,0.997268,1,0,406.970515,1.112643,386.182599,0.334039,-0.942559,620.905214,-0.038443,5.541888,1.098257,0.327245,4.700992,-0.000062,1.607802,1.525676,0.94892,65700,11.092854,-0.006937,6.431178,-1.117046,Curve
0.25661,0.005651,0.782844,4.574731,1.470453,0.604861,0.003401,588.003401,1.470453,0.035719,6.320585,0.053507,0.438379,0.112781,0.428571,-0.009563,147.875617,972.130061,64.989134,10.933313,2.009794,285.75922,406308.160462,0.304008,0.05519,3,2.00606,0,0.410068,0.530051,2.005103,0,0,0,0,2,2,0,6,0.552564,0.560788,0.904111,0.507014,0.453584,0.820871,0.460335,0.907932,0.488095,0.481976,0.904615,0,21.089301,1.442539,0.801335,0.805512,0.990918,0.798196,0.791966,0.988308,0.796094,0.997366,0.693222,0.489761,0.894427,-0.447214,643.540985,0.462258,576.000868,0.999998,-0.001736,958.484235,-0.583077,6.698713,1.256344,0.32314,6.698713,-0.000608,1.664033,1.489391,0.895049,165312,12.01559,-0.087043,6.865353,-1.129668,Curve
